set_url,platform,date,buy_med,sell_med,buy_depth_med,sell_depth_med,eff_buy_price,n_parts,parts_cost_buy,min_part_eff_depth,margin,roi_pct,opportunity_score,daily_volume_cap,kpi_daily_potential
galariak_prime_set,pc,2025-12-11 00:00:00+00:00,30.0,106.667,2.0,3.0,30.0,3,35.667,3.0,71.0,199.0635601536434,87.91406868182561,2.0,142.0
